name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Kentavious CaldwellPope","Detroit Pistons",2016-04-06,2015,2581018,1610612765,400829053,1,3,33,1,"Alley Oop Layup shot","2PT Field Goal",0,"Orlando Magic",0,2,0,0.00,,0.00,0.00
"John Henson","Milwaukee Bucks",2016-04-13,2015,6592,1610612749,400829112,4,3,46,0,"Alley Oop Layup shot","2PT Field Goal",2,"Indiana Pacers",-16,16,0,0.00,,0.00,0.00
"Andre Drummond","Detroit Pistons",2016-04-05,2015,6585,1610612765,400829042,1,6,10,1,"Alley Oop Layup shot","2PT Field Goal",2,"Miami Heat",-29,-1,0,0.00,,0.00,0.00
"Jonas Valanciunas","Toronto Raptors",2016-04-12,2015,6477,1610612761,400829101,1,8,09,0,"Alley Oop Layup shot","2PT Field Goal",1,"Philadelphia 76ers",1,13,0,0.00,,0.00,0.00
"Joffrey Lauvergne","Denver Nuggets",2016-04-05,2015,2959753,1610612743,400829047,3,2,48,1,"Alley Oop Layup shot","2PT Field Goal",2,"Oklahoma City Thunder",20,7,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-04-11,2015,3064514,1610612747,400829096,3,4,18,1,"Alley Oop Layup shot","2PT Field Goal",1,"Oklahoma City Thunder",2,16,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-04-10,2015,2747,1610612744,400829088,3,6,28,1,"Alley Oop Layup shot","2PT Field Goal",1,"San Antonio Spurs",6,16,0,0.00,,0.00,0.00
"Shabazz Muhammad","Minnesota Timberwolves",2016-04-13,2015,2993875,1610612750,400829113,4,9,52,1,"Alley Oop Layup shot","2PT Field Goal",1,"New Orleans Pelicans",-16,8,0,0.00,,0.00,0.00
"Bismack Biyombo","Toronto Raptors",2016-04-05,2015,6427,1610612761,400829043,4,9,33,0,"Alley Oop Layup shot","2PT Field Goal",2,"Charlotte Hornets",6,21,0,0.00,,0.00,0.00
"Archie Goodwin","Phoenix Suns",2016-04-13,2015,2991281,1610612756,400829116,4,3,34,0,"Alley Oop Layup shot","2PT Field Goal",1,"Los Angeles Clippers",-12,3,0,0.00,,0.00,0.00
"Festus Ezeli","Golden State Warriors",2016-04-05,2015,6587,1610612744,400829050,1,0,47,0,"Alley Oop Layup shot","2PT Field Goal",2,"Minnesota Timberwolves",-9,21,0,0.00,,0.00,0.00
"Dwight Howard","Houston Rockets",2016-04-11,2015,2384,1610612745,400829094,1,7,40,0,"Alley Oop Layup shot","2PT Field Goal",1,"Minnesota Timberwolves",15,11,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-04-05,2015,3136776,1610612747,400829051,1,0,41,1,"Alley Oop Layup shot","2PT Field Goal",2,"Los Angeles Clippers",-25,16,0,0.00,,0.00,0.00
"Patty Mills","San Antonio Spurs",2016-04-12,2015,4004,1610612759,400829102,1,3,57,0,"Alley Oop Layup shot","2PT Field Goal",0,"Oklahoma City Thunder",-2,8,0,0.00,,0.00,0.00
"Chris Andersen","Memphis Grizzlies",2016-04-05,2015,1135,1610612763,400829045,4,4,04,1,"Alley Oop Layup shot","2PT Field Goal",1,"Chicago Bulls",-17,3,0,0.00,,0.00,0.00
"Kelly Olynyk","Boston Celtics",2016-04-11,2015,2489663,1610612738,400829092,4,6,15,0,"Alley Oop Layup shot","2PT Field Goal",1,"Charlotte Hornets",10,2,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-04-05,2015,4249,1610612762,400829048,1,10,46,1,"Alley Oop Layup shot","2PT Field Goal",1,"San Antonio Spurs",19,-6,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-04-11,2015,4249,1610612762,400829097,1,8,13,1,"Alley Oop Layup shot","2PT Field Goal",1,"Dallas Mavericks",19,-5,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-04-10,2015,6450,1610612759,400829088,4,2,09,1,"Alley Oop Layup shot","2PT Field Goal",0,"Golden State Warriors",-9,2,0,0.00,,0.00,0.00
"Ian Mahinmi","Indiana Pacers",2016-04-12,2015,2774,1610612754,400829099,1,11,42,1,"Alley Oop Layup shot","2PT Field Goal",1,"New York Knicks",-12,11,0,0.00,,0.00,0.00
"Kelly Oubre","Washington Wizards",2016-04-06,2015,,1610612764,400829054,4,2,37,1,"Alley Oop Layup shot","2PT Field Goal",0,"Brooklyn Nets",6,0,0,0.00,,0.00,0.00
"Omer Asik","New Orleans Pelicans",2016-04-13,2015,3414,1610612740,400829113,2,4,04,1,"Alley Oop Layup shot","2PT Field Goal",1,"Minnesota Timberwolves",-12,7,0,0.00,,0.00,0.00
"Marcus Smart","Boston Celtics",2016-04-09,2015,2990992,1610612738,400829075,3,8,07,1,"Alley Oop Layup shot","2PT Field Goal",0,"Atlanta Hawks",-1,2,0,0.00,,0.00,0.00
"Evan Turner","Boston Celtics",2016-04-13,2015,4239,1610612738,400829104,2,6,13,1,"Alley Oop Layup shot","2PT Field Goal",1,"Miami Heat",-14,0,0,0.00,,0.00,0.00
"Michael Beasley","Houston Rockets",2016-04-03,2015,3418,1610612745,400829032,1,2,44,0,"Alley Oop Layup shot","2PT Field Goal",1,"Oklahoma City Thunder",14,0,0,0.00,,0.00,0.00
"Trevor Ariza","Houston Rockets",2016-04-11,2015,2426,1610612745,400829094,3,4,34,1,"Alley Oop Layup shot","2PT Field Goal",1,"Minnesota Timberwolves",-6,11,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-04-06,2015,3442,1610612746,400829059,1,5,05,0,"Alley Oop Layup shot","2PT Field Goal",2,"Los Angeles Lakers",-19,16,0,0.00,,0.00,0.00
"Andre Drummond","Detroit Pistons",2016-04-12,2015,6585,1610612765,400829100,1,3,02,0,"Alley Oop Layup shot","2PT Field Goal",0,"Miami Heat",1,2,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-04-06,2015,2528393,1610612747,400829059,4,10,16,1,"Alley Oop Layup shot","2PT Field Goal",2,"Los Angeles Clippers",20,3,0,0.00,,0.00,0.00
"Nerlens Noel","Philadelphia 76ers",2016-04-13,2015,2991280,1610612755,400829109,1,8,44,0,"Alley Oop Layup shot","2PT Field Goal",1,"Chicago Bulls",9,-5,0,0.00,,0.00,0.00
"Tristan Thompson","Cleveland Cavaliers",2016-04-11,2015,6474,1610612739,400829090,3,8,09,0,"Alley Oop Layup shot","2PT Field Goal",2,"Atlanta Hawks",-20,7,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-04-11,2015,2528426,1610612747,400829096,2,1,05,1,"Alley Oop Layup shot","2PT Field Goal",1,"Oklahoma City Thunder",-12,-1,0,0.00,,0.00,0.00
"Andrew Bogut","Golden State Warriors",2016-04-10,2015,2747,1610612744,400829088,1,11,35,0,"Alley Oop Layup shot","2PT Field Goal",2,"San Antonio Spurs",0,26,0,0.00,,0.00,0.00
"Kelly Olynyk","Boston Celtics",2016-04-11,2015,2489663,1610612738,400829092,4,9,28,1,"Alley Oop Layup shot","2PT Field Goal",0,"Charlotte Hornets",1,7,0,0.00,,0.00,0.00
"James Ennis","New Orleans Pelicans",2016-04-06,2015,2579321,1610612740,400829055,2,8,41,1,"Alley Oop Layup shot","2PT Field Goal",0,"Boston Celtics",-2,-5,0,0.00,,0.00,0.00
"Clint Capela","Houston Rockets",2016-04-11,2015,3102529,1610612745,400829094,1,1,33,0,"Alley Oop Layup shot","2PT Field Goal",2,"Minnesota Timberwolves",-20,11,0,0.00,,0.00,0.00
"Mason Plumlee","Portland Trail Blazers",2016-04-06,2015,2488653,1610612757,400829058,2,3,57,1,"Alley Oop Layup shot","2PT Field Goal",0,"Oklahoma City Thunder",1,-5,0,0.00,,0.00,0.00
"Timofey Mozgov","Cleveland Cavaliers",2016-04-13,2015,4298,1610612739,400829107,4,1,44,1,"Alley Oop Layup shot","2PT Field Goal",1,"Detroit Pistons",-17,-5,0,0.00,,0.00,0.00
"Miles Plumlee","Milwaukee Bucks",2016-04-10,2015,6616,1610612749,400829084,1,9,28,1,"Alley Oop Layup shot","2PT Field Goal",2,"Philadelphia 76ers",-25,2,0,0.00,,0.00,0.00
"Greg Monroe","Milwaukee Bucks",2016-04-13,2015,4260,1610612749,400829112,1,7,17,1,"Alley Oop Layup shot","2PT Field Goal",0,"Indiana Pacers",-7,3,0,0.00,,0.00,0.00
"Dwight Howard","Houston Rockets",2016-04-06,2015,2384,1610612745,400829057,3,0,00,1,"Alley Oop Layup shot","2PT Field Goal",1,"Dallas Mavericks",-7,16,0,0.00,,0.00,0.00
"Boban Marjanovic","San Antonio Spurs",2016-04-12,2015,4376,1610612759,400829102,3,0,08,1,"Alley Oop Layup shot","2PT Field Goal",3,"Oklahoma City Thunder",-25,23,0,0.00,,0.00,0.00
"Amir Johnson","Boston Celtics",2016-04-06,2015,2769,1610612738,400829055,1,4,59,1,"Alley Oop Layup shot","2PT Field Goal",1,"New Orleans Pelicans",-17,7,0,0.00,,0.00,0.00
"Cole Aldrich","Los Angeles Clippers",2016-04-13,2015,4267,1610612746,400829116,4,1,11,1,"Alley Oop Layup shot","2PT Field Goal",2,"Phoenix Suns",-22,-1,0,0.00,,0.00,0.00
"Kosta Koufos","Sacramento Kings",2016-04-07,2015,3444,1610612758,400829063,4,6,11,0,"Alley Oop Layup shot","2PT Field Goal",2,"Minnesota Timberwolves",23,9,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-04-13,2015,2528426,1610612747,400829115,2,9,30,1,"Alley Oop Layup shot","2PT Field Goal",1,"Utah Jazz",-19,-1,0,0.00,,0.00,0.00
"Quincy Acy","Sacramento Kings",2016-04-07,2015,6576,1610612758,400829063,1,7,41,0,"Alley Oop Layup shot","2PT Field Goal",2,"Minnesota Timberwolves",-12,26,0,0.00,,0.00,0.00
"Nerlens Noel","Philadelphia 76ers",2016-04-12,2015,2991280,1610612755,400829101,3,11,35,1,"Alley Oop Layup shot","2PT Field Goal",2,"Toronto Raptors",-20,21,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2016-04-10,2015,3133628,1610612754,400829086,2,6,25,1,"Alley Oop Layup shot","2PT Field Goal",2,"Brooklyn Nets",25,7,0,0.00,,0.00,0.00
"Nemanja Bjelica","Minnesota Timberwolves",2016-04-01,2015,4269,1610612750,400829021,4,1,26,1,"Alley Oop Layup shot","2PT Field Goal",1,"Utah Jazz",-4,16,0,0.00,,0.00,0.00
"Jonas Valanciunas","Toronto Raptors",2016-04-07,2015,6477,1610612761,400829060,2,7,21,0,"Alley Oop Layup shot","2PT Field Goal",1,"Atlanta Hawks",19,2,0,0.00,,0.00,0.00
"Andre Drummond","Detroit Pistons",2016-04-02,2015,6585,1610612765,400829026,1,3,32,0,"Alley Oop Layup shot","2PT Field Goal",1,"Chicago Bulls",-14,-1,0,0.00,,0.00,0.00
"Andre Drummond","Detroit Pistons",2016-04-01,2015,6585,1610612765,400829016,2,1,24,0,"Alley Oop Layup shot","2PT Field Goal",0,"Dallas Mavericks",1,2,0,0.00,,0.00,0.00
"Hassan Whiteside","Miami Heat",2016-04-02,2015,4262,1610612748,400829029,4,9,07,0,"Alley Oop Layup shot","2PT Field Goal",2,"Portland Trail Blazers",20,2,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-04-01,2015,1966,1610612739,400829018,2,7,23,1,"Alley Oop Layup shot","2PT Field Goal",1,"Atlanta Hawks",-17,3,0,0.00,,0.00,0.00
"Andre Drummond","Detroit Pistons",2016-04-01,2015,6585,1610612765,400829016,1,1,56,0,"Alley Oop Layup shot","2PT Field Goal",0,"Dallas Mavericks",1,7,0,0.00,,0.00,0.00
"Joffrey Lauvergne","Denver Nuggets",2016-04-02,2015,2959753,1610612743,400829028,2,5,29,1,"Alley Oop Layup shot","2PT Field Goal",2,"Sacramento Kings",19,8,0,0.00,,0.00,0.00
"Andre Drummond","Detroit Pistons",2016-04-01,2015,6585,1610612765,400829016,3,3,11,0,"Alley Oop Layup shot","2PT Field Goal",1,"Dallas Mavericks",-12,8,0,0.00,,0.00,0.00
"Andre Roberson","Oklahoma City Thunder",2016-04-03,2015,2530596,1610612760,400829032,3,7,04,0,"Alley Oop Layup shot","2PT Field Goal",1,"Houston Rockets",14,-1,0,0.00,,0.00,0.00
"Jared Sullinger","Boston Celtics",2016-04-03,2015,6624,1610612738,400829040,2,1,42,0,"Alley Oop Layup shot","2PT Field Goal",2,"Los Angeles Lakers",19,23,0,0.00,,0.00,0.00
"Archie Goodwin","Phoenix Suns",2016-04-01,2015,2991281,1610612756,400829024,2,10,22,0,"Alley Oop Layup shot","2PT Field Goal",2,"Washington Wizards",-7,21,0,0.00,,0.00,0.00
"Chris McCullough","Brooklyn Nets",2016-04-01,2015,3153165,1610612751,400829017,4,3,16,0,"Alley Oop Layup shot","2PT Field Goal",0,"New York Knicks",4,2,0,0.00,,0.00,0.00
"Dante Cunningham","New Orleans Pelicans",2016-04-03,2015,3974,1610612740,400829030,1,3,00,1,"Alley Oop Layup shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2016-04-02,2015,3892818,1610612743,400829028,2,4,55,0,"Alley Oop Layup shot","2PT Field Goal",2,"Sacramento Kings",-19,11,0,0.00,,0.00,0.00
"Jimmy Butler","Chicago Bulls",2016-04-03,2015,6430,1610612741,400829037,2,4,55,1,"Alley Oop Layup shot","2PT Field Goal",1,"Milwaukee Bucks",-1,-10,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-04-03,2015,3449,1610612739,400829031,3,11,47,1,"Alley Oop Layup shot","2PT Field Goal",1,"Charlotte Hornets",-9,-5,0,0.00,,0.00,0.00
"Nemanja Bjelica","Minnesota Timberwolves",2016-04-01,2015,4269,1610612750,400829021,4,7,58,1,"Alley Oop Layup shot","2PT Field Goal",2,"Utah Jazz",24,-1,0,0.00,,0.00,0.00
"Luc Mbah a Moute","Los Angeles Clippers",2016-04-05,2015,,1610612746,400829051,1,11,07,1,"Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"Jabari Parker","Milwaukee Bucks",2016-04-01,2015,3056600,1610612749,400829020,3,8,54,1,"Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2016-04-09,2015,3468,1610612760,400829080,1,6,10,1,"Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,,0.00,0.00
"Hassan Whiteside","Miami Heat",2016-04-02,2015,4262,1610612748,400829029,3,2,07,1,"Cutting Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,,0.00,0.00
"Cole Aldrich","Los Angeles Clippers",2016-04-05,2015,4267,1610612746,400829051,2,11,28,1,"Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"Ish Smith","Philadelphia 76ers",2016-04-02,2015,4305,1610612755,400829025,1,6,34,0,"Cutting Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-04-05,2015,1966,1610612739,400829046,1,9,24,1,"Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,,0.00,0.00
"John Henson","Milwaukee Bucks",2016-04-01,2015,6592,1610612749,400829020,2,6,15,1,"Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-04-10,2015,2528393,1610612747,400829082,1,1,03,1,"Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Kenneth Faried","Denver Nuggets",2016-04-02,2015,6433,1610612743,400829028,3,8,48,1,"Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,,0.00,0.00
"Tyson Chandler","Phoenix Suns",2016-04-07,2015,984,1610612756,400829062,1,6,48,1,"Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Markieff Morris","Washington Wizards",2016-04-01,2015,6461,1610612764,400829024,2,5,53,1,"Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-04-10,2015,3064514,1610612747,400829082,2,0,04,1,"Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2016-04-01,2015,3032977,1610612749,400829020,3,9,24,1,"Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Cody Zeller","Charlotte Hornets",2016-04-05,2015,2579258,1610612766,400829043,4,4,17,1,"Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,0.00,,0.00,0.00
"Gary Harris","Denver Nuggets",2016-04-02,2015,2999547,1610612743,400829028,1,6,33,1,"Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,,0.00,0.00
"Jarell Martin","Memphis Grizzlies",2016-04-05,2015,3064517,1610612763,400829045,2,10,09,1,"Cutting Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,,0.00,0.00
"Tristan Thompson","Cleveland Cavaliers",2016-04-01,2015,6474,1610612739,400829018,5,1,09,1,"Cutting Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"Dante Cunningham","New Orleans Pelicans",2016-04-05,2015,3974,1610612740,400829041,1,1,05,1,"Cutting Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"Marvin Williams","Charlotte Hornets",2016-04-01,2015,2797,1610612766,400829015,3,9,27,1,"Cutting Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"Dwyane Wade","Miami Heat",2016-04-10,2015,1987,1610612748,400829087,2,3,08,1,"Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Kosta Koufos","Sacramento Kings",2016-04-01,2015,3444,1610612758,400829022,4,0,37,1,"Cutting Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,,0.00,0.00
"Shaun Livingston","Golden State Warriors",2016-04-10,2015,2393,1610612744,400829088,2,9,26,1,"Cutting Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"Luc Mbah a Moute","Los Angeles Clippers",2016-04-03,2015,,1610612746,400829034,3,3,58,1,"Cutting Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-04-05,2015,3442,1610612746,400829051,2,1,59,1,"Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"Luc Mbah a Moute","Los Angeles Clippers",2016-04-03,2015,,1610612746,400829034,1,11,02,1,"Cutting Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Steven Adams","Oklahoma City Thunder",2016-04-05,2015,2991235,1610612760,400829047,3,8,33,1,"Cutting Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"Frank Kaminsky","Charlotte Hornets",2016-04-03,2015,,1610612766,400829031,2,9,10,1,"Cutting Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"Darrell Arthur","Denver Nuggets",2016-04-10,2015,3413,1610612743,400829085,1,4,40,1,"Cutting Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"Derrick Favors","Utah Jazz",2016-04-03,2015,4257,1610612762,400829036,3,4,31,1,"Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"Boban Marjanovic","San Antonio Spurs",2016-04-10,2015,4376,1610612759,400829088,4,8,41,1,"Cutting Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"Miles Plumlee","Milwaukee Bucks",2016-04-01,2015,6616,1610612749,400829020,4,6,43,1,"Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-04-09,2015,1966,1610612739,400829078,1,2,29,1,"Cutting Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,,0.00,0.00
"Clint Capela","Houston Rockets",2016-04-03,2015,3102529,1610612745,400829032,3,2,26,1,"Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-04-05,2015,1966,1610612739,400829046,2,3,35,1,"Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,,0.00,0.00
"Rudy Gobert","Utah Jazz",2016-04-03,2015,3032976,1610612762,400829036,2,8,18,1,"Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"Cody Zeller","Charlotte Hornets",2016-04-05,2015,2579258,1610612766,400829043,4,1,39,1,"Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,0.00,,0.00,0.00
"Jimmy Butler","Chicago Bulls",2016-04-03,2015,6430,1610612741,400829037,3,0,32,1,"Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,,0.00,0.00
"AlFarouq Aminu","Portland Trail Blazers",2016-04-05,2015,4248,1610612757,400829049,3,3,24,1,"Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,,0.00,0.00
"Shaun Livingston","Golden State Warriors",2016-04-03,2015,2393,1610612744,400829039,4,6,50,1,"Cutting Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-04-10,2015,2528393,1610612747,400829082,3,1,35,1,"Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Cody Zeller","Charlotte Hornets",2016-04-01,2015,2579258,1610612766,400829015,1,4,45,1,"Cutting Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"Donatas Motiejunas","Houston Rockets",2016-04-10,2015,6464,1610612745,400829082,1,10,04,1,"Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2016-04-03,2015,3032977,1610612749,400829037,2,3,06,1,"Cutting Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,,0.00,0.00
"Joffrey Lauvergne","Denver Nuggets",2016-04-05,2015,2959753,1610612743,400829047,4,1,47,0,"Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Maurice Harkless","Portland Trail Blazers",2016-04-03,2015,6591,1610612757,400829039,3,4,32,1,"Cutting Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Cleveland Cavaliers",2016-04-05,2015,4298,1610612739,400829046,2,0,49,1,"Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,,0.00,0.00
"Mason Plumlee","Portland Trail Blazers",2016-04-02,2015,2488653,1610612757,400829029,4,8,49,1,"Cutting Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,,0.00,0.00
"Alex Len","Phoenix Suns",2016-04-09,2015,2596107,1610612756,400829076,1,8,50,1,"Cutting Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"David Lee","Dallas Mavericks",2016-04-03,2015,2772,1610612742,400829033,2,7,08,1,"Cutting Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Rodney Hood","Utah Jazz",2016-04-05,2015,2581177,1610612762,400829048,4,2,48,1,"Cutting Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Cleveland Cavaliers",2016-04-03,2015,4298,1610612739,400829031,3,10,54,1,"Cutting Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,,0.00,0.00
"Pau Gasol","Chicago Bulls",2016-04-05,2015,996,1610612741,400829045,4,0,05,1,"Cutting Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,,0.00,0.00
"Rudy Gay","Sacramento Kings",2016-04-01,2015,3005,1610612758,400829022,3,6,57,1,"Cutting Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,,0.00,0.00
"Kyle Anderson","San Antonio Spurs",2016-04-10,2015,2993874,1610612759,400829088,3,2,28,1,"Cutting Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2016-04-02,2015,2983,1610612759,400829027,2,3,38,1,"Cutting Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,0.00,,0.00,0.00
"Kevin Durant","Oklahoma City Thunder",2016-04-09,2015,3202,1610612760,400829080,1,5,33,1,"Cutting Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,,0.00,0.00
"Jason Thompson","Toronto Raptors",2016-04-02,2015,3462,1610612761,400829027,2,6,36,1,"Cutting Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-04-05,2015,3442,1610612746,400829051,2,4,10,1,"Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"Doug McDermott","Chicago Bulls",2016-04-03,2015,2528588,1610612741,400829037,2,10,40,1,"Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,,0.00,0.00
"Harrison Barnes","Golden State Warriors",2016-04-05,2015,6578,1610612744,400829050,1,9,14,1,"Cutting Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-04-01,2015,3059319,1610612750,400829021,4,4,10,1,"Cutting Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"Trevor Booker","Utah Jazz",2016-04-05,2015,4270,1610612762,400829048,4,6,11,0,"Cutting Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"Willie CauleyStein","Sacramento Kings",2016-04-11,2015,2991282,1610612758,400829098,1,7,31,1,"Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",-2,7,0,0.00,,0.00,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2016-04-05,2015,3032977,1610612749,400829046,1,0,02,1,"Cutting Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"Jeremy Lamb","Charlotte Hornets",2016-04-13,2015,6603,1610612766,400829106,2,10,03,1,"Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
